Time, value
0.03320312,3.13859431
0.03332520,1.42572005
0.03344727,2.01264559
0.03356934,1.81095021
0.03369141,3.40037909
0.03381348,2.01779103
0.03393555,2.53933853
0.03405762,0.39579050
0.03417969,1.66335728
0.03430176,2.01960793
0.03442383,4.69990554
0.03454590,2.42609303
0.03466797,2.85087131
0.03479004,-0.70626085
0.03491211,0.25163671
0.03503418,-1.62926084
0.03515625,1.61545071
0.03527832,-1.08535890
0.03540039,2.40762023
0.03552246,2.44713308
0.03564453,0.11517213
0.03576660,3.39185363
0.03588867,0.09647077
0.03601074,0.60917387
0.03613281,0.55318188
0.03625488,3.55130363
0.03637695,2.23886985
0.03649902,0.76945534
0.03662109,-0.31451938
0.03674316,1.51024313
0.03686523,4.83724305
0.03698730,4.18536991
0.03710938,4.83792164
0.03723145,4.02304489
0.03735352,4.94519371
0.03747559,3.00016964
0.03759766,0.60040553
0.03771973,0.23806632
0.03784180,3.14207125
0.03796387,0.55020464
0.03808594,-1.05474448
0.03820801,3.20248529
0.03833008,1.12677753
0.03845215,1.01037172
0.03857422,2.88340668
0.03869629,5.05255365
0.03881836,1.63361488
0.03894043,1.88148376
0.03906250,4.68025166
0.03918457,1.15411642
0.03930664,3.95242145
0.03942871,0.44539219
0.03955078,1.81017023
0.03967285,6.20548399
0.03979492,3.93149922
0.03991699,5.36016142
0.04003906,4.08801398
0.04016113,4.55266111
0.04028320,5.70301188
0.04040527,5.72375622
0.04052734,4.71350023
0.04064941,4.95864535
0.04077148,1.21650341
0.04089355,2.03566491
0.04101562,3.38688273
0.04113770,4.61957773
0.04125977,2.33597661
0.04138184,1.87439421
0.04150391,5.14146573
0.04162598,2.80035864
0.04174805,0.35034800
0.04187012,0.32917275
0.04199219,-0.11398608
0.04211426,0.46858044
0.04223633,3.21151342
0.04235840,1.10641539
0.04248047,-0.66532777
0.04260254,2.14182708
0.04272461,4.42949267
0.04284668,4.03234100
0.04296875,3.95474620
0.04309082,4.15676908
0.04321289,1.70940662
0.04333496,3.97527834
0.04345703,0.19440970
0.04357910,4.36464483
0.04370117,3.58863494
0.04382324,3.88963071
0.04394531,0.86578808
0.04406738,2.09783193
0.04418945,4.61092052
0.04431152,2.82043836
0.04443359,2.63286789
0.04455566,3.29574473
0.04467773,3.05502483
0.04479980,-1.43309178
0.04492188,-0.98396092
0.04504395,1.99878700
0.04516602,-0.74862798
0.04528809,-0.96564563
0.04541016,0.42219856
0.04553223,1.82510804
0.04565430,0.13867292
0.04577637,0.99433329
0.04589844,1.51749861
0.04602051,2.55817005
0.04614258,4.74907692
0.04626465,2.71239426
0.04638672,2.31459153
0.04650879,3.64310890
0.04663086,3.08866678
0.04675293,3.65666921
0.04687500,2.48794290
0.04699707,1.28805307
0.04711914,4.64428085
0.04724121,2.18856441
0.04736328,5.92393414
0.04748535,1.83675788
0.04760742,4.05927846
0.04772949,0.45648502
0.04785156,3.30243418
0.04797363,2.28994164
0.04809570,2.97280574
0.04821777,3.16459861
0.04833984,-0.24609290
0.04846191,2.37264342
0.04858398,2.24090709
0.04870605,4.84219622
0.04882812,3.91883501
0.04895020,5.16119177
0.04907227,4.25462924
0.04919434,2.79757944
0.04931641,4.09462405
0.04943848,0.58084476
0.04956055,4.83075139
0.04968262,5.51794111
0.04980469,3.10018324
0.04992676,3.05399314
0.05004883,5.88249647
0.05017090,5.85442327
0.05029297,6.94135703
0.05041504,2.14712622
0.05053711,1.84731344
0.05065918,4.46369760
0.05078125,4.58394223
0.05090332,1.54106022
0.05102539,3.71068269
0.05114746,0.92327516
0.05126953,3.30443746
0.05139160,2.99660468
0.05151367,2.47352686
0.05163574,4.46107580
0.05175781,1.06958880
0.05187988,2.98089817
0.05200195,2.83388299
0.05212402,0.02757738
0.05224609,-0.24008195
0.05236816,1.60809750
0.05249023,3.46750411
0.05261230,2.86071439
0.05273438,3.39597396
0.05285645,1.29672692
0.05297852,3.44937176
0.05310059,5.15430457
0.05322266,1.94717978
0.05334473,3.78493097
0.05346680,4.50557295
0.05358887,2.15361799
0.05371094,-0.69705243
0.05383301,3.28329643
0.05395508,-0.36279046
0.05407715,2.42731416
0.05419922,4.74760290
0.05432129,4.75362449
0.05444336,0.75538759
0.05456543,-0.13557195
0.05468750,2.78007996
0.05480957,1.69001384
0.05493164,-2.58467454
0.05505371,-0.87416863
0.05517578,-1.39761738
0.05529785,1.27793618
0.05541992,-1.33415322
0.05554199,1.11660551
0.05566406,0.07287595
0.05578613,4.35866629
0.05590820,0.94818936
0.05603027,1.44734248
0.05615234,1.78778058
0.05627441,0.93803260
0.05639648,3.01657198
0.05651855,2.93068758
0.05664062,3.24349870
0.05676270,2.40182073
0.05688477,4.19636406
0.05700684,1.37331222
0.05712891,5.81234070
0.05725098,4.68492860
0.05737305,5.13566805
0.05749512,1.58333368
0.05761719,0.26818375
0.05773926,2.30726655
0.05786133,0.46222803
0.05798340,-0.83452123
0.05810547,3.49449960
0.05822754,1.89072000
0.05834961,0.71790216
0.05847168,1.55668095
0.05859375,4.97590933
0.05871582,2.35473632
0.05883789,1.86989873
0.05895996,3.66261231
0.05908203,1.86423324
0.05920410,2.42646257
0.05932617,3.98245679
0.05944824,4.73826841
0.05957031,5.11643460
0.05969238,2.04262917
0.05981445,5.24927157
0.05993652,5.44219915
0.06005859,7.63378515
0.06018066,7.23115724
0.06030273,5.40864097
0.06042480,3.96168669
0.06054688,6.17080091
0.06066895,1.43818835
0.06079102,3.83474664
0.06091309,2.81077894
0.06103516,2.96712026
0.06115723,0.32748182
0.06127930,3.13419416
0.06140137,5.66166593
0.06152344,3.74400466
0.06164551,1.66355855
0.06176758,3.36092436
0.06188965,0.93636349
0.06201172,3.40009915
0.06213379,2.54696064
0.06225586,-0.26534175
0.06237793,1.11612356
0.06250000,0.28980105
0.06262207,0.55739576
0.06274414,1.30276347
0.06286621,2.75583385
0.06298828,2.40536040
0.06311035,5.61861915
0.06323242,1.70132918
0.06335449,1.24556004
0.06347656,2.16005560
0.06359863,0.53316237
0.06372070,3.55844890
0.06384277,2.97094953
0.06396484,0.98972405
0.06408691,3.36638283
0.06420898,2.54895226
0.06433105,4.76993421
0.06445312,3.44881875
0.06457520,3.04793808
0.06469727,2.58737764
0.06481934,-1.24713457
0.06494141,0.78084918
0.06506348,1.90264517
0.06518555,-2.23463042
0.06530762,0.15614180
0.06542969,-1.67758361
0.06555176,2.75983034
0.06567383,3.52441551
0.06579590,0.41415958
0.06591797,3.28311154
0.06604004,1.32464586
0.06616211,0.68097430
0.06628418,2.46922358
0.06640625,0.28219903
0.06652832,2.11920101
0.06665039,0.67862777
0.06677246,4.45935104
0.06689453,2.68629307
0.06701660,5.53515732
0.06713867,4.24100551
0.06726074,2.86123520
0.06738281,3.34828842
0.06750488,5.21272067
0.06762695,0.77211769
0.06774902,0.68178045
0.06787109,1.19210843
0.06799316,1.85361683
0.06811523,-0.41446508
0.06823730,3.01501141
0.06835938,4.40410631
0.06848145,2.12835740
0.06860352,3.43242652
0.06872559,5.40162620
0.06884766,4.93509369
0.06896973,1.76814873
0.06909180,2.35774590
0.06921387,0.11237011
0.06933594,3.86562121
0.06945801,3.78787342
0.06958008,4.97581807
0.06970215,1.72157444
0.06982422,5.92088045
0.06994629,4.03959267
0.07006836,6.42394636
0.07019043,6.32852274
0.07031250,4.32167945
0.07043457,3.34146093
0.07055664,3.82164193
0.07067871,4.32753969
0.07080078,4.86717429
0.07092285,1.81163714
0.07104492,4.24155084
0.07116699,1.50618516
0.07128906,4.54241283
0.07141113,5.03749557
0.07153320,0.90566740
0.07165527,2.78593217
0.07177734,4.62659348
0.07189941,3.14993928
0.07202148,0.43894560
0.07214355,-0.82276248
0.07226562,-0.57142664
0.07238770,2.08294573
0.07250977,3.84891509
0.07263184,4.27320638
0.07275391,4.32798947
0.07287598,1.59026134
0.07299805,5.33867643
0.07312012,3.63832706
0.07324219,3.67906631
0.07336426,3.55578703
0.07348633,3.30077273
0.07360840,1.03517273
0.07373047,0.30252700
0.07385254,1.46440929
0.07397461,1.05245116
0.07409668,1.54911458
0.07421875,3.77356780
0.07434082,4.17465736
0.07446289,2.92858871
0.07458496,-0.72632264
0.07470703,0.96010174
0.07482910,-1.04235787
0.07495117,1.24222722
0.07507324,-0.61570255
0.07519531,0.21816912
0.07531738,0.06117284
0.07543945,-0.01157085
0.07556152,0.14684439
0.07568359,0.38226203
0.07580566,2.94772828
0.07592773,4.16376095
0.07604980,1.62493705
0.07617188,2.35827878
0.07629395,0.59071650
0.07641602,-0.34880740
0.07653809,1.32963963
0.07666016,0.29596527
0.07678223,3.05678606
0.07690430,5.27009865
0.07702637,3.56782766
0.07714844,1.73580366
0.07727051,3.82421425
0.07739258,4.40913875
0.07751465,1.74519581
0.07763672,0.36215137
0.07775879,2.30814474
0.07788086,2.19261598
0.07800293,1.78631123
0.07812500,2.56777232
0.07824707,2.22009190
0.07836914,3.58537569
0.07849121,2.19855694
0.07861328,2.19942114
0.07873535,2.88110208
0.07885742,2.70249380
0.07897949,1.65052698
0.07910156,1.59036310
0.07922363,2.27175593
0.07934570,3.41726017
0.07946777,2.74670993
0.07958984,2.82698227
0.07971191,5.71654820
0.07983398,5.10150265
0.07995605,3.71900406
0.08007812,2.98724819
0.08020020,6.32178279
0.08032227,3.15598140
0.08044434,4.96195856
0.08056641,5.84766062
0.08068848,3.73139403
0.08081055,0.98368552
0.08093262,2.28961793
0.08105469,1.06511500
0.08117676,3.00316756
0.08129883,4.34191436
0.08142090,3.57590661
0.08154297,3.52173569
0.08166504,3.61034819
0.08178711,4.22360506
0.08190918,4.42975055
0.08203125,3.10095019
0.08215332,1.98915140
0.08227539,0.05568975
0.08239746,-1.09549339
0.08251953,0.42149591
0.08264160,1.64102966
0.08276367,0.91156009
0.08288574,6.20172875
0.08300781,2.42205839
0.08312988,1.88336046
0.08325195,1.57285111
0.08337402,4.92907363
0.08349609,2.57936408
0.08361816,4.14146483
0.08374023,3.73951153
0.08386230,0.79936418
0.08398438,1.89181807
0.08410645,4.11246584
0.08422852,1.69876056
0.08435059,0.63681216
0.08447266,0.08752662
0.08459473,-0.31938278
0.08471680,0.64328153
0.08483887,0.50653670
0.08496094,1.95787940
0.08508301,-2.38762549
0.08520508,1.59288240
0.08532715,1.27432128
0.08544922,1.27619823
0.08557129,-0.89736384
0.08569336,-0.02653537
0.08581543,4.38108859
0.08593750,1.01855845
0.08605957,2.68005756
0.08618164,3.17514286
0.08630371,2.94476494
0.08642578,3.38544460
0.08654785,1.29184876
0.08666992,0.41515979
0.08679199,3.76759681
0.08691406,0.99743031
0.08703613,4.70408610
0.08715820,4.47694960
0.08728027,3.03625332
0.08740234,4.96147237
0.08752441,3.80063283
0.08764648,2.58230077
0.08776855,2.31219353
0.08789062,-1.06394351
0.08801270,1.54232446
0.08813477,2.77619993
0.08825684,2.70609358
0.08837891,4.38671819
0.08850098,0.37088141
0.08862305,5.33963746
0.08874512,2.32674316
0.08886719,5.40361529
0.08898926,0.98126643
0.08911133,2.94394555
0.08923340,1.39666175
0.08935547,2.49660580
0.08947754,1.18000079
0.08959961,2.97095720
0.08972168,3.81941819
0.08984375,5.89030975
0.08996582,7.39448074
0.09008789,3.63029178
0.09020996,7.13609146
0.09033203,7.05745736
0.09045410,2.41235535
0.09057617,4.67806210
0.09069824,3.96667900
0.09082031,3.68206377
0.09094238,1.29837954
0.09106445,4.05488195
0.09118652,5.27667156
0.09130859,3.61001053
0.09143066,4.44556556
0.09155273,1.83039336
0.09167480,1.15912788
0.09179688,1.88992079
0.09191895,2.83722077
0.09204102,3.60926340
0.09216309,3.35083368
0.09228516,-0.58221477
0.09240723,0.79564059
0.09252930,2.23707465
0.09265137,0.95331761
0.09277344,5.72907389
0.09289551,4.76409156
0.09301758,3.04627989
0.09313965,5.20236628
0.09326172,5.78749073
0.09338379,0.63302328
0.09350586,1.40015686
0.09362793,2.21155825
0.09375000,1.57558861
0.09387207,2.80621017
0.09399414,4.40221641
0.09411621,2.84085925
0.09423828,2.92475459
0.09436035,4.42494868
0.09448242,4.49243551
0.09460449,3.97450585
0.09472656,3.27573204
0.09484863,-0.17293609
0.09497070,0.86900980
0.09509277,0.58368724
0.09521484,-0.52697570
0.09533691,-2.04468007
0.09545898,-0.31475252
0.09558105,2.50094096
0.09570312,4.11644209
0.09582520,3.34943889
0.09594727,0.45241656
0.09606934,2.68122682
0.09619141,3.25383514
0.09631348,2.17961360
0.09643555,3.74109951
0.09655762,1.93290113
0.09667969,3.19107466
0.09680176,1.64946505
0.09692383,4.50426944
0.09704590,4.75032715
0.09716797,5.54107430
0.09729004,2.81228217
0.09741211,3.31043533
0.09753418,2.22692056
0.09765625,2.60553125
0.09777832,2.46184071
0.09790039,-0.14710919
0.09802246,-0.81031359
0.09814453,1.70366640
0.09826660,1.92526056
0.09838867,3.34108880
0.09851074,3.37513855
0.09863281,2.80164644
0.09875488,5.69403553
0.09887695,1.81611751
0.09899902,2.46941553
0.09912109,0.49213545
0.09924316,3.32762596
0.09936523,0.70339240
0.09948730,0.53766697
0.09960938,4.03098298
0.09973145,4.18474188
0.09985352,5.61570703
0.09997559,5.75639588
0.10009766,7.21485424
0.10021973,6.38311594
0.10034180,6.97367390
0.10046387,2.98872290
0.10058594,1.23149516
0.10070801,1.94999085
0.10083008,2.94192714
0.10095215,1.19225142
0.10107422,3.83900445
0.10119629,2.10644410
0.10131836,2.41088552
0.10144043,3.00619397
0.10156250,2.26000413
0.10168457,4.19921832
0.10180664,2.52377749
0.10192871,2.16674742
0.10205078,0.75768279
0.10217285,1.94360564
0.10229492,-1.14497309
0.10241699,2.59427602
0.10253906,1.47678473
0.10266113,1.77133689
0.10278320,3.11231321
0.10290527,1.40811902
0.10302734,6.03844152
0.10314941,2.60968001
0.10327148,1.72750744
0.10339355,0.28444801
0.10351562,1.26793921
0.10363770,1.31176242
0.10375977,1.74083969
0.10388184,-0.36804277
0.10400391,3.64370837
0.10412598,2.99911201
0.10424805,3.88046666
0.10437012,4.35164372
0.10449219,2.86157736
0.10461426,3.45805875
0.10473633,0.53701313
0.10485840,2.57638621
0.10498047,-2.70658667
0.10510254,-2.19115116
0.10522461,0.08815861
0.10534668,2.42640599
0.10546875,-1.25031902
0.10559082,1.46652988
0.10571289,1.01276970
0.10583496,0.41976242
0.10595703,2.28508850
0.10607910,4.12035637
0.10620117,2.41128820
0.10632324,0.69426288
0.10644531,1.52319416
0.10656738,-0.45508581
0.10668945,0.09719233
0.10681152,3.06943616
0.10693359,5.07682432
0.10705566,4.42941494
0.10717773,4.58893276
0.10729980,4.24994918
0.10742188,3.24833816
0.10754395,0.70550870
0.10766602,-0.01328924
0.10778809,0.12347264
0.10791016,-0.35915984
0.10803223,2.73375750
0.10815430,2.50318815
0.10827637,0.92511502
0.10839844,-0.19076838
0.10852051,0.69604467
0.10864258,0.73217780
0.10876465,2.06227370
0.10888672,2.28794382
0.10900879,5.38359697
0.10913086,1.53967897
0.10925293,3.50878788
0.10937500,1.28294484
0.10949707,1.49191380
0.10961914,5.08792740
0.10974121,5.66399947
0.10986328,3.85449340
0.10998535,5.26212974
0.11010742,7.58108006
0.11022949,7.40888154
0.11035156,5.71143193
0.11047363,3.79904161
0.11059570,2.10907266
0.11071777,5.15120286
0.11083984,3.24558899
0.11096191,4.44213044
0.11108398,1.41640709
0.11120605,5.22198536
0.11132812,3.00104937
0.11145020,1.35028227
0.11157227,3.14868640
0.11169434,5.26210328
0.11181641,3.36919422
0.11193848,-0.15305031
0.11206055,3.16943768
0.11218262,-0.39160938
0.11230469,0.31128824
0.11242676,0.00247790
0.11254883,0.60808415
0.11267090,0.63600437
0.11279297,2.21564924
0.11291504,4.13205096
0.11303711,4.49012855
0.11315918,5.00153128
0.11328125,3.32349039
0.11340332,0.35205960
0.11352539,1.28839059
0.11364746,0.92683654
0.11376953,2.86557213
0.11389160,1.50259307
0.11401367,0.70124530
0.11413574,0.58261035
0.11425781,1.62086989
0.11437988,0.64514944
0.11450195,0.67703190
0.11462402,0.27138760
0.11474609,-0.40544410
0.11486816,2.66980199
0.11499023,-0.07418557
0.11511230,-1.86837305
0.11523438,-0.94991753
0.11535645,0.00155872
0.11547852,-0.33028799
0.11560059,2.53300850
0.11572266,0.65278143
0.11584473,2.41688709
0.11596680,2.29005348
0.11608887,3.54688807
0.11621094,4.05486374
0.11633301,2.31834141
0.11645508,0.88733621
0.11657715,2.65446060
0.11669922,-0.04332565
0.11682129,0.52965473
0.11694336,1.43878300
0.11706543,3.79959341
0.11718750,3.17584553
0.11730957,3.09490268
0.11743164,2.82790934
0.11755371,2.44652828
0.11767578,4.16407106
0.11779785,2.62607856
0.11791992,-0.11232195
0.11804199,1.82347034
0.11816406,3.25881579
0.11828613,0.06858435
0.11840820,0.27710028
0.11853027,3.06983343
0.11865234,1.49915801
0.11877441,2.29268429
0.11889648,2.59297684
0.11901855,5.27848964
0.11914062,3.67360433
0.11926270,2.52757476
0.11938477,2.30254163
0.11950684,2.95338369
0.11962891,3.54746610
0.11975098,3.43592247
0.11987305,4.15793911
0.11999512,4.42062835
0.12011719,5.43025524
0.12023926,7.54997631
0.12036133,2.77141932
0.12048340,4.29966974
0.12060547,5.40496755
0.12072754,0.98170564
0.12084961,3.12493978
0.12097168,1.82682861
0.12109375,2.31096791
0.12121582,4.58851684
0.12133789,1.71610469
0.12145996,5.15184033
0.12158203,1.38144519
0.12170410,1.33517764
0.12182617,1.80299785
0.12194824,3.38358034
0.12207031,1.10015434
0.12219238,2.47604299
0.12231445,0.54283914
0.12243652,0.14932958
0.12255859,2.68720496
0.12268066,0.94600265
0.12280273,2.23092997
0.12292480,5.94423916
0.12304688,6.39213262
0.12316895,5.04466063
0.12329102,5.53129408
0.12341309,2.77830238
0.12353516,3.28206604
0.12365723,1.39486588
0.12377930,-0.67816973
0.12390137,2.36692678
0.12402344,1.79066964
0.12414551,1.26965299
0.12426758,1.33790595
0.12438965,0.81521627
0.12451172,3.27835301
0.12463379,0.89892613
0.12475586,3.22930382
0.12487793,2.30308444
0.12500000,0.07990763
0.12512207,1.73181830
0.12524414,-1.71806744
0.12536621,-1.35602451
0.12548828,1.89877831
0.12561035,0.55694046
0.12573242,2.80200186
0.12585449,2.04957143
0.12597656,0.05250819
0.12609863,4.37750447
0.12622070,3.47287432
0.12634277,4.21641151
0.12646484,-0.70879275
0.12658691,1.65335243
0.12670898,3.43887010
0.12683105,2.62385820
0.12695312,2.62944073
0.12707520,3.67686459
0.12719727,5.37759852
0.12731934,3.08174771
0.12744141,4.22021571
0.12756348,4.67440845
0.12768555,0.71596404
0.12780762,0.10238366
0.12792969,0.43378719
0.12805176,1.16269054
0.12817383,1.14266025
0.12829590,1.46855139
0.12841797,3.87428472
0.12854004,2.40639783
0.12866211,2.19879489
0.12878418,3.44384174
0.12890625,5.34582294
0.12902832,2.19982041
0.12915039,4.66278694
0.12927246,2.08873998
0.12939453,0.25305495
0.12951660,2.94414467
0.12963867,5.48300699
0.12976074,1.92275209
0.12988281,3.37502377
0.13000488,5.69808403
0.13012695,6.35504836
0.13024902,5.49236499
0.13037109,5.93986813
0.13049316,1.96221395
0.13061523,5.40494240
0.13073730,0.68281442
0.13085938,2.04250428
0.13098145,2.95617900
0.13110352,3.05298472
0.13122559,2.77604466
0.13134766,1.82048126
0.13146973,1.03573210
0.13159180,0.86646770
0.13171387,1.65635225
0.13183594,0.51236937
0.13195801,0.24506822
0.13208008,-0.66300956
0.13220215,-0.18696669
0.13232422,-0.00180577
0.13244629,1.72323742
0.13256836,2.46273945
0.13269043,0.67943043
0.13281250,2.39452189
0.13293457,3.34538550
0.13305664,1.87094328
0.13317871,5.98231034
0.13330078,2.37449507
0.13342285,5.00590187
0.13354492,2.61487364
0.13366699,0.85142979
0.13378906,0.27068044
0.13391113,3.67934434
0.13403320,0.76485394
0.13415527,3.92327301
0.13427734,2.07927490
0.13439941,0.82592050
0.13452148,-0.02416536
0.13464355,1.60620825
0.13476562,-1.19833250
0.13488770,-1.69379791
0.13500977,-2.36014406
0.13513184,-2.74740823
0.13525391,1.46907051
0.13537598,1.19892136
0.13549805,-0.35243665
0.13562012,1.84008963
0.13574219,-0.00972682
0.13586426,0.94658100
0.13598633,1.49078537
0.13610840,3.10237677
0.13623047,1.65491193
0.13635254,0.07553245
0.13647461,0.84661825
0.13659668,2.63238316
0.13671875,3.66554655
0.13684082,4.58926356
0.13696289,2.31176434
0.13708496,2.43557351
0.13720703,3.09995384
0.13732910,4.86610941
0.13745117,5.63557010
0.13757324,0.98459292
0.13769531,2.66169407
0.13781738,3.39763983
0.13793945,-0.11621022
0.13806152,1.25808378
0.13818359,3.23945129
0.13830566,3.60701366
0.13842773,0.14511845
0.13854980,1.30376662
0.13867188,0.82930377
0.13879395,4.47981603
0.13891602,4.58516773
0.13903809,4.55516566
0.13916016,4.82004825
0.13928223,2.56370256
0.13940430,4.19236025
0.13952637,1.22155570
0.13964844,2.64818346
0.13977051,6.10478101
0.13989258,3.66527002
0.14001465,7.23058225
0.14013672,5.67316339
0.14025879,6.74732976
0.14038086,6.41998749
0.14050293,3.43819128
0.14062500,4.60843197
0.14074707,1.20379004
0.14086914,3.18946786
0.14099121,3.88894696
0.14111328,3.69630139
0.14123535,1.91308976
