Time, value
0.02624512,-0.76120239
0.02636719,-0.70927283
0.02648926,-0.65317284
0.02661133,-0.59323230
0.02673340,-0.52980362
0.02685547,-0.46325978
0.02697754,-0.39399204
0.02709961,-0.32240768
0.02722168,-0.24892761
0.02734375,-0.17398387
0.02746582,-0.09801714
0.02758789,-0.02147408
0.02770996,0.05519524
0.02783203,0.13154003
0.02795410,0.20711138
0.02807617,0.28146494
0.02819824,0.35416353
0.02832031,0.42477968
0.02844238,0.49289819
0.02856445,0.55811853
0.02868652,0.62005721
0.02880859,0.67835004
0.02893066,0.73265427
0.02905273,0.78265060
0.02917480,0.82804505
0.02929688,0.86857071
0.02941895,0.90398929
0.02954102,0.93409255
0.02966309,0.95870347
0.02978516,0.97767736
0.02990723,0.99090264
0.03002930,0.99830154
0.03015137,0.99983058
0.03027344,0.99548076
0.03039551,0.98527764
0.03051758,0.96928124
0.03063965,0.94758559
0.03076172,0.92031828
0.03088379,0.88763962
0.03100586,0.84974177
0.03112793,0.80684755
0.03125000,0.75920919
0.03137207,0.70710678
0.03149414,0.65084668
0.03161621,0.59075970
0.03173828,0.52719913
0.03186035,0.46053871
0.03198242,0.39117038
0.03210449,0.31950203
0.03222656,0.24595505
0.03234863,0.17096189
0.03247070,0.09496350
0.03259277,0.01840673
0.03271484,-0.05825826
0.03283691,-0.13458071
0.03295898,-0.21011184
0.03308105,-0.28440754
0.03320312,-0.35703096
0.03332520,-0.42755509
0.03344727,-0.49556526
0.03356934,-0.56066158
0.03369141,-0.62246128
0.03381348,-0.68060100
0.03393555,-0.73473888
0.03405762,-0.78455660
0.03417969,-0.82976123
0.03430176,-0.87008699
0.03442383,-0.90529676
0.03454590,-0.93518351
0.03466797,-0.95957151
0.03479004,-0.97831737
0.03491211,-0.99131086
0.03503418,-0.99847558
0.03515625,-0.99976941
0.03527832,-0.99518473
0.03540039,-0.98474850
0.03552246,-0.96852209
0.03564453,-0.94660091
0.03576660,-0.91911385
0.03588867,-0.88622253
0.03601074,-0.84812034
0.03613281,-0.80503133
0.03625488,-0.75720885
0.03637695,-0.70493408
0.03649902,-0.64851440
0.03662109,-0.58828155
0.03674316,-0.52458968
0.03686523,-0.45781330
0.03698730,-0.38834505
0.03710938,-0.31659338
0.03723145,-0.24298018
0.03735352,-0.16793829
0.03747559,-0.09190896
0.03759766,-0.01533921
0.03771973,0.06132074
0.03784180,0.13762012
0.03796387,0.21311032
0.03808594,0.28734746
0.03820801,0.35989504
0.03833008,0.43032648
0.03845215,0.49822767
0.03857422,0.56319934
0.03869629,0.62485949
0.03881836,0.68284555
0.03894043,0.73681657
0.03906250,0.78645521
0.03918457,0.83146961
0.03930664,0.87159509
0.03942871,0.90659570
0.03955078,0.93626567
0.03967285,0.96043052
0.03979492,0.97894818
0.03991699,0.99170975
0.04003906,0.99864022
0.04016113,0.99969882
0.04028320,0.99487933
0.04040527,0.98421009
0.04052734,0.96775384
0.04064941,0.94560733
0.04077148,0.91790078
0.04089355,0.88479710
0.04101562,0.84649094
0.04113770,0.80320753
0.04125977,0.75520138
0.04138184,0.70275474
0.04150391,0.64617601
0.04162598,0.58579786
0.04174805,0.52197529
0.04187012,0.45508359
0.04199219,0.38551605
0.04211426,0.31368174
0.04223633,0.24000302
0.04235840,0.16491312
0.04248047,0.08885355
0.04260254,0.01227154
0.04272461,-0.06438263
0.04284668,-0.14065824
0.04296875,-0.21610680
0.04309082,-0.29028468
0.04321289,-0.36275572
0.04333496,-0.43309382
0.04345703,-0.50088538
0.04357910,-0.56573181
0.04370117,-0.62725182
0.04382324,-0.68508367
0.04394531,-0.73888732
0.04406738,-0.78834643
0.04418945,-0.83317016
0.04431152,-0.87309498
0.04443359,-0.90788612
0.04455566,-0.93733901
0.04467773,-0.96128049
0.04479980,-0.97956977
0.04492188,-0.99209931
0.04504395,-0.99879546
0.04516602,-0.99961882
0.04528809,-0.99456457
0.04541016,-0.98366242
0.04553223,-0.96697647
0.04565430,-0.94460484
0.04577637,-0.91667906
0.04589844,-0.88336334
0.04602051,-0.84485357
0.04614258,-0.80137617
0.04626465,-0.75318680
0.04638672,-0.70056879
0.04650879,-0.64383154
0.04663086,-0.58330865
0.04675293,-0.51935599
0.04687500,-0.45234959
0.04699707,-0.38268343
0.04711914,-0.31076715
0.04724121,-0.23702361
0.04736328,-0.16188639
0.04748535,-0.08579731
0.04760742,-0.00920375
0.04772949,0.06744392
0.04785156,0.14369503
0.04797363,0.21910124
0.04809570,0.29321916
0.04821777,0.36561300
0.04833984,0.43585708
0.04846191,0.50353838
0.04858398,0.56825895
0.04870605,0.62963824
0.04882812,0.68731534
0.04895020,0.74095113
0.04907227,0.79023022
0.04919434,0.83486287
0.04931641,0.87458665
0.04943848,0.90916798
0.04956055,0.93840353
0.04968262,0.96212140
0.04980469,0.98018214
0.04992676,0.99247953
0.05004883,0.99894129
0.05017090,0.99952942
0.05029297,0.99424045
0.05041504,0.98310549
0.05053711,0.96619000
0.05065918,0.94359346
0.05078125,0.91544872
0.05090332,0.88192126
0.05102539,0.84320824
0.05114746,0.79953727
0.05126953,0.75116513
0.05139160,0.69837625
0.05151367,0.64148101
0.05163574,0.58081396
0.05175781,0.51673180
0.05187988,0.44961133
0.05200195,0.37984721
0.05212402,0.30784964
0.05224609,0.23404196
0.05236816,0.15885814
0.05249023,0.08274026
0.05261230,0.00613588
0.05273438,-0.07050457
0.05285645,-0.14673047
0.05297852,-0.22209362
0.05310059,-0.29615089
0.05322266,-0.36846683
0.05334473,-0.43861624
0.05346680,-0.50618665
0.05358887,-0.57078075
0.05371094,-0.63201874
0.05383301,-0.68954054
0.05395508,-0.74300795
0.05407715,-0.79210658
0.05419922,-0.83654773
0.05432129,-0.87607009
0.05444336,-0.91044129
0.05456543,-0.93945922
0.05468750,-0.96295327
0.05480957,-0.98078528
0.05493164,-0.99285041
0.05505371,-0.99907773
0.05517578,-0.99943060
0.05529785,-0.99390697
0.05541992,-0.98253930
0.05554199,-0.96539444
0.05566406,-0.94257320
0.05578613,-0.91420976
0.05590820,-0.88047089
0.05603027,-0.84155498
0.05615234,-0.79769084
0.05627441,-0.74913639
0.05639648,-0.69617713
0.05651855,-0.63912444
0.05664062,-0.57831380
0.05676270,-0.51410274
0.05688477,-0.44686884
0.05700684,-0.37700741
0.05712891,-0.30492923
0.05725098,-0.23105811
0.05737305,-0.15582840
0.05749512,-0.07968244
0.05761719,-0.00306796
0.05773926,0.07356456
0.05786133,0.14976453
0.05798340,0.22508391
0.05810547,0.29907983
0.05822754,0.37131719
0.05834961,0.44137127
0.05847168,0.50883014
0.05859375,0.57329717
0.05871582,0.63439328
0.05883789,0.69175926
0.05895996,0.74505779
0.05908203,0.79397548
0.05920410,0.83822471
0.05932617,0.87754529
0.05944824,0.91170603
0.05957031,0.94050607
0.05969238,0.96377607
0.05981445,0.98137919
0.05993652,0.99321195
0.06005859,0.99920476
0.06018066,0.99932238
0.06030273,0.99356414
0.06042480,0.98196387
0.06054688,0.96458979
0.06066895,0.94154407
0.06079102,0.91296219
0.06091309,0.87901223
0.06103516,0.83989379
0.06115723,0.79583690
0.06127930,0.74710061
0.06140137,0.69397146
0.06152344,0.63676186
0.06164551,0.57580819
0.06176758,0.51146885
0.06188965,0.44412214
0.06201172,0.37416406
0.06213379,0.30200595
0.06225586,0.22807208
0.06237793,0.15279719
0.06250000,0.07662386
0.06262207,-0.00000000
0.06274414,-0.07662386
0.06286621,-0.15279719
0.06298828,-0.22807208
0.06311035,-0.30200595
0.06323242,-0.37416406
0.06335449,-0.44412214
0.06347656,-0.51146885
0.06359863,-0.57580819
0.06372070,-0.63676186
0.06384277,-0.69397146
0.06396484,-0.74710061
0.06408691,-0.79583690
0.06420898,-0.83989379
0.06433105,-0.87901223
0.06445312,-0.91296219
0.06457520,-0.94154407
0.06469727,-0.96458979
0.06481934,-0.98196387
0.06494141,-0.99356414
0.06506348,-0.99932238
0.06518555,-0.99920476
0.06530762,-0.99321195
0.06542969,-0.98137919
0.06555176,-0.96377607
0.06567383,-0.94050607
0.06579590,-0.91170603
0.06591797,-0.87754529
0.06604004,-0.83822471
0.06616211,-0.79397548
0.06628418,-0.74505779
0.06640625,-0.69175926
0.06652832,-0.63439328
0.06665039,-0.57329717
0.06677246,-0.50883014
0.06689453,-0.44137127
0.06701660,-0.37131719
0.06713867,-0.29907983
0.06726074,-0.22508391
0.06738281,-0.14976453
0.06750488,-0.07356456
0.06762695,0.00306796
0.06774902,0.07968244
0.06787109,0.15582840
0.06799316,0.23105811
0.06811523,0.30492923
0.06823730,0.37700741
0.06835938,0.44686884
0.06848145,0.51410274
0.06860352,0.57831380
0.06872559,0.63912444
0.06884766,0.69617713
0.06896973,0.74913639
0.06909180,0.79769084
0.06921387,0.84155498
0.06933594,0.88047089
0.06945801,0.91420976
0.06958008,0.94257320
0.06970215,0.96539444
0.06982422,0.98253930
0.06994629,0.99390697
0.07006836,0.99943060
0.07019043,0.99907773
0.07031250,0.99285041
0.07043457,0.98078528
0.07055664,0.96295327
0.07067871,0.93945922
0.07080078,0.91044129
0.07092285,0.87607009
0.07104492,0.83654773
0.07116699,0.79210658
0.07128906,0.74300795
0.07141113,0.68954054
0.07153320,0.63201874
0.07165527,0.57078075
0.07177734,0.50618665
0.07189941,0.43861624
0.07202148,0.36846683
0.07214355,0.29615089
0.07226562,0.22209362
0.07238770,0.14673047
0.07250977,0.07050457
0.07263184,-0.00613588
0.07275391,-0.08274026
0.07287598,-0.15885814
0.07299805,-0.23404196
0.07312012,-0.30784964
0.07324219,-0.37984721
0.07336426,-0.44961133
0.07348633,-0.51673180
0.07360840,-0.58081396
0.07373047,-0.64148101
0.07385254,-0.69837625
0.07397461,-0.75116513
0.07409668,-0.79953727
0.07421875,-0.84320824
0.07434082,-0.88192126
0.07446289,-0.91544872
0.07458496,-0.94359346
0.07470703,-0.96619000
0.07482910,-0.98310549
0.07495117,-0.99424045
0.07507324,-0.99952942
0.07519531,-0.99894129
0.07531738,-0.99247953
0.07543945,-0.98018214
0.07556152,-0.96212140
0.07568359,-0.93840353
0.07580566,-0.90916798
0.07592773,-0.87458665
0.07604980,-0.83486287
0.07617188,-0.79023022
0.07629395,-0.74095113
0.07641602,-0.68731534
0.07653809,-0.62963824
0.07666016,-0.56825895
0.07678223,-0.50353838
0.07690430,-0.43585708
0.07702637,-0.36561300
0.07714844,-0.29321916
0.07727051,-0.21910124
0.07739258,-0.14369503
0.07751465,-0.06744392
0.07763672,0.00920375
0.07775879,0.08579731
0.07788086,0.16188639
0.07800293,0.23702361
0.07812500,0.31076715
0.07824707,0.38268343
0.07836914,0.45234959
0.07849121,0.51935599
0.07861328,0.58330865
0.07873535,0.64383154
0.07885742,0.70056879
0.07897949,0.75318680
0.07910156,0.80137617
0.07922363,0.84485357
0.07934570,0.88336334
0.07946777,0.91667906
0.07958984,0.94460484
0.07971191,0.96697647
0.07983398,0.98366242
0.07995605,0.99456457
0.08007812,0.99961882
0.08020020,0.99879546
0.08032227,0.99209931
0.08044434,0.97956977
0.08056641,0.96128049
0.08068848,0.93733901
0.08081055,0.90788612
0.08093262,0.87309498
0.08105469,0.83317016
0.08117676,0.78834643
0.08129883,0.73888732
0.08142090,0.68508367
0.08154297,0.62725182
0.08166504,0.56573181
0.08178711,0.50088538
0.08190918,0.43309382
0.08203125,0.36275572
0.08215332,0.29028468
0.08227539,0.21610680
0.08239746,0.14065824
0.08251953,0.06438263
0.08264160,-0.01227154
0.08276367,-0.08885355
0.08288574,-0.16491312
0.08300781,-0.24000302
0.08312988,-0.31368174
0.08325195,-0.38551605
0.08337402,-0.45508359
0.08349609,-0.52197529
0.08361816,-0.58579786
0.08374023,-0.64617601
0.08386230,-0.70275474
0.08398438,-0.75520138
0.08410645,-0.80320753
0.08422852,-0.84649094
0.08435059,-0.88479710
0.08447266,-0.91790078
0.08459473,-0.94560733
0.08471680,-0.96775384
0.08483887,-0.98421009
0.08496094,-0.99487933
0.08508301,-0.99969882
0.08520508,-0.99864022
0.08532715,-0.99170975
0.08544922,-0.97894818
0.08557129,-0.96043052
0.08569336,-0.93626567
0.08581543,-0.90659570
0.08593750,-0.87159509
0.08605957,-0.83146961
0.08618164,-0.78645521
0.08630371,-0.73681657
0.08642578,-0.68284555
0.08654785,-0.62485949
0.08666992,-0.56319934
0.08679199,-0.49822767
0.08691406,-0.43032648
0.08703613,-0.35989504
0.08715820,-0.28734746
0.08728027,-0.21311032
0.08740234,-0.13762012
0.08752441,-0.06132074
0.08764648,0.01533921
0.08776855,0.09190896
0.08789062,0.16793829
0.08801270,0.24298018
0.08813477,0.31659338
0.08825684,0.38834505
0.08837891,0.45781330
0.08850098,0.52458968
0.08862305,0.58828155
0.08874512,0.64851440
0.08886719,0.70493408
0.08898926,0.75720885
0.08911133,0.80503133
0.08923340,0.84812034
0.08935547,0.88622253
0.08947754,0.91911385
0.08959961,0.94660091
0.08972168,0.96852209
0.08984375,0.98474850
0.08996582,0.99518473
0.09008789,0.99976941
0.09020996,0.99847558
0.09033203,0.99131086
0.09045410,0.97831737
0.09057617,0.95957151
0.09069824,0.93518351
0.09082031,0.90529676
0.09094238,0.87008699
0.09106445,0.82976123
0.09118652,0.78455660
0.09130859,0.73473888
0.09143066,0.68060100
0.09155273,0.62246128
0.09167480,0.56066158
0.09179688,0.49556526
0.09191895,0.42755509
0.09204102,0.35703096
0.09216309,0.28440754
0.09228516,0.21011184
0.09240723,0.13458071
0.09252930,0.05825826
0.09265137,-0.01840673
0.09277344,-0.09496350
0.09289551,-0.17096189
0.09301758,-0.24595505
0.09313965,-0.31950203
0.09326172,-0.39117038
0.09338379,-0.46053871
0.09350586,-0.52719913
0.09362793,-0.59075970
0.09375000,-0.65084668
0.09387207,-0.70710678
0.09399414,-0.75920919
0.09411621,-0.80684755
0.09423828,-0.84974177
0.09436035,-0.88763962
0.09448242,-0.92031828
0.09460449,-0.94758559
0.09472656,-0.96928124
0.09484863,-0.98527764
0.09497070,-0.99548076
0.09509277,-0.99983058
0.09521484,-0.99830154
0.09533691,-0.99090264
0.09545898,-0.97767736
0.09558105,-0.95870347
0.09570312,-0.93409255
0.09582520,-0.90398929
0.09594727,-0.86857071
0.09606934,-0.82804505
0.09619141,-0.78265060
0.09631348,-0.73265427
0.09643555,-0.67835004
0.09655762,-0.62005721
0.09667969,-0.55811853
0.09680176,-0.49289819
0.09692383,-0.42477968
0.09704590,-0.35416353
0.09716797,-0.28146494
0.09729004,-0.20711138
0.09741211,-0.13154003
0.09753418,-0.05519524
0.09765625,0.02147408
0.09777832,0.09801714
0.09790039,0.17398387
0.09802246,0.24892761
0.09814453,0.32240768
0.09826660,0.39399204
0.09838867,0.46325978
0.09851074,0.52980362
0.09863281,0.59323230
0.09875488,0.65317284
0.09887695,0.70927283
0.09899902,0.76120239
0.09912109,0.80865618
0.09924316,0.85135519
0.09936523,0.88904836
0.09948730,0.92151404
0.09960938,0.94856135
0.09973145,0.97003125
0.09985352,0.98579751
0.09997559,0.99576741
0.10009766,0.99988235
0.10021973,0.99811811
0.10034180,0.99048508
0.10046387,0.97702814
0.10058594,0.95782641
0.10070801,0.93299280
0.10083008,0.90267332
0.10095215,0.86704625
0.10107422,0.82632106
0.10119629,0.78073723
0.10131836,0.73056277
0.10144043,0.67609270
0.10156250,0.61764731
0.10168457,0.55557023
0.10180664,0.49022648
0.10192871,0.42200027
0.10205078,0.35129276
0.10217285,0.27851969
0.10229492,0.20410897
0.10241699,0.12849811
0.10253906,0.05213170
0.10266113,-0.02454123
0.10278320,-0.10106986
0.10290527,-0.17700422
0.10302734,-0.25189782
0.10314941,-0.32531029
0.10327148,-0.39680999
0.10339355,-0.46597650
0.10351562,-0.53240313
0.10363770,-0.59569930
0.10375977,-0.65549285
0.10388184,-0.71143220
0.10400391,-0.76318842
0.10412598,-0.81045720
0.10424805,-0.85296060
0.10437012,-0.89044872
0.10449219,-0.92270113
0.10461426,-0.94952818
0.10473633,-0.97077214
0.10485840,-0.98630810
0.10498047,-0.99604470
0.10510254,-0.99992470
0.10522461,-0.99792529
0.10534668,-0.99005821
0.10546875,-0.97636973
0.10559082,-0.95694034
0.10571289,-0.93188427
0.10583496,-0.90134885
0.10595703,-0.86551362
0.10607910,-0.82458930
0.10620117,-0.77881651
0.10632324,-0.72846439
0.10644531,-0.67382900
0.10656738,-0.61523159
0.10668945,-0.55301671
0.10681152,-0.48755016
0.10693359,-0.41921689
0.10705566,-0.34841868
0.10717773,-0.27557182
0.10729980,-0.20110463
0.10742188,-0.12545498
0.10754395,-0.04906767
0.10766602,0.02760815
0.10778809,0.10412163
0.10791016,0.18002290
0.10803223,0.25486566
0.10815430,0.32820984
0.10827637,0.39962420
0.10839844,0.46868882
0.10852051,0.53499762
0.10864258,0.59816071
0.10876465,0.65780669
0.10888672,0.71358487
0.10900879,0.76516727
0.10913086,0.81225059
0.10925293,0.85455799
0.10937500,0.89184071
0.10949707,0.92387953
0.10961914,0.95048607
0.10974121,0.97150389
0.10986328,0.98680940
0.10998535,0.99631261
0.11010742,0.99995764
0.11022949,0.99772307
0.11035156,0.98962202
0.11047363,0.97570213
0.11059570,0.95604525
0.11071777,0.93076696
0.11083984,0.90001589
0.11096191,0.86397286
0.11108398,0.82284978
0.11120605,0.77688847
0.11132812,0.72635916
0.11145020,0.67155895
0.11157227,0.61281008
0.11169434,0.55045797
0.11181641,0.48486925
0.11193848,0.41642956
0.11206055,0.34554132
0.11218262,0.27262136
0.11230469,0.19809841
0.11242676,0.12241068
0.11254883,0.04600318
0.11267090,-0.03067480
0.11279297,-0.10717242
0.11291504,-0.18303989
0.11303711,-0.25783110
0.11315918,-0.33110631
0.11328125,-0.40243465
0.11340332,-0.47139674
0.11352539,-0.53758708
0.11364746,-0.60061648
0.11376953,-0.66011434
0.11389160,-0.71573083
0.11401367,-0.76713891
0.11413574,-0.81403633
0.11425781,-0.85614733
0.11437988,-0.89322430
0.11450195,-0.92504924
0.11462402,-0.95143502
0.11474609,-0.97222650
0.11486816,-0.98730142
0.11499023,-0.99657115
0.11511230,-0.99998118
0.11523438,-0.99751146
0.11535645,-0.98917651
0.11547852,-0.97502535
0.11560059,-0.95514117
0.11572266,-0.92964090
0.11584473,-0.89867447
0.11596680,-0.86242396
0.11608887,-0.82110251
0.11621094,-0.77495311
0.11633301,-0.72424708
0.11645508,-0.66928259
0.11657715,-0.61038281
0.11669922,-0.54789406
0.11682129,-0.48218377
0.11694336,-0.41363831
0.11706543,-0.34266072
0.11718750,-0.26966833
0.11730957,-0.19509032
0.11743164,-0.11936521
0.11755371,-0.04293826
0.11767578,0.03374117
0.11779785,0.11022221
0.11791992,0.18605515
0.11804199,0.26079412
0.11816406,0.33399965
0.11828613,0.40524131
0.11840820,0.47410021
0.11853027,0.54017147
0.11865234,0.60306660
0.11877441,0.66241578
0.11889648,0.71787005
0.11901855,0.76910334
0.11914062,0.81581441
0.11926270,0.85772861
0.11938477,0.89459949
0.11950684,0.92621024
0.11962891,0.95237501
0.11975098,0.97293995
0.11987305,0.98778414
0.11999512,0.99682030
0.12011719,0.99999529
0.12023926,0.99729046
0.12036133,0.98872169
0.12048340,0.97433938
0.12060547,0.95422810
0.12072754,0.92850608
0.12084961,0.89732458
0.12097168,0.86086694
0.12109375,0.81934752
0.12121582,0.77301045
0.12133789,0.72212819
0.12145996,0.66699992
0.12158203,0.60794978
0.12170410,0.54532499
0.12182617,0.47949376
0.12194824,0.41084317
0.12207031,0.33977688
0.12219238,0.26671276
0.12231445,0.19208040
0.12243652,0.11631863
0.12255859,0.03987293
0.12268066,-0.03680722
0.12280273,-0.11327095
0.12292480,-0.18906866
0.12304688,-0.26375468
0.12316895,-0.33688985
0.12329102,-0.40804416
0.12341309,-0.47679923
0.12353516,-0.54275078
0.12365723,-0.60551104
0.12377930,-0.66471098
0.12390137,-0.72000251
0.12402344,-0.77106052
0.12414551,-0.81758481
0.12426758,-0.85930182
0.12438965,-0.89596625
0.12451172,-0.92736253
0.12463379,-0.95330604
0.12475586,-0.97364425
0.12487793,-0.98825757
0.12500000,-0.99706007
0.12512207,-1.00000000
0.12524414,-0.99706007
0.12536621,-0.98825757
0.12548828,-0.97364425
0.12561035,-0.95330604
0.12573242,-0.92736253
0.12585449,-0.89596625
0.12597656,-0.85930182
0.12609863,-0.81758481
0.12622070,-0.77106052
0.12634277,-0.72000251
0.12646484,-0.66471098
0.12658691,-0.60551104
0.12670898,-0.54275078
0.12683105,-0.47679923
0.12695312,-0.40804416
0.12707520,-0.33688985
0.12719727,-0.26375468
0.12731934,-0.18906866
0.12744141,-0.11327095
0.12756348,-0.03680722
0.12768555,0.03987293
0.12780762,0.11631863
0.12792969,0.19208040
0.12805176,0.26671276
0.12817383,0.33977688
0.12829590,0.41084317
0.12841797,0.47949376
0.12854004,0.54532499
0.12866211,0.60794978
0.12878418,0.66699992
0.12890625,0.72212819
0.12902832,0.77301045
0.12915039,0.81934752
0.12927246,0.86086694
0.12939453,0.89732458
0.12951660,0.92850608
0.12963867,0.95422810
0.12976074,0.97433938
0.12988281,0.98872169
0.13000488,0.99729046
0.13012695,0.99999529
0.13024902,0.99682030
0.13037109,0.98778414
0.13049316,0.97293995
0.13061523,0.95237501
0.13073730,0.92621024
0.13085938,0.89459949
0.13098145,0.85772861
0.13110352,0.81581441
0.13122559,0.76910334
0.13134766,0.71787005
0.13146973,0.66241578
0.13159180,0.60306660
0.13171387,0.54017147
0.13183594,0.47410021
0.13195801,0.40524131
0.13208008,0.33399965
0.13220215,0.26079412
0.13232422,0.18605515
0.13244629,0.11022221
0.13256836,0.03374117
0.13269043,-0.04293826
0.13281250,-0.11936521
0.13293457,-0.19509032
0.13305664,-0.26966833
0.13317871,-0.34266072
0.13330078,-0.41363831
0.13342285,-0.48218377
0.13354492,-0.54789406
0.13366699,-0.61038281
0.13378906,-0.66928259
0.13391113,-0.72424708
0.13403320,-0.77495311
0.13415527,-0.82110251
0.13427734,-0.86242396
0.13439941,-0.89867447
0.13452148,-0.92964090
0.13464355,-0.95514117
0.13476562,-0.97502535
0.13488770,-0.98917651
0.13500977,-0.99751146
0.13513184,-0.99998118
0.13525391,-0.99657115
0.13537598,-0.98730142
0.13549805,-0.97222650
0.13562012,-0.95143502
0.13574219,-0.92504924
0.13586426,-0.89322430
0.13598633,-0.85614733
0.13610840,-0.81403633
0.13623047,-0.76713891
0.13635254,-0.71573083
0.13647461,-0.66011434
